view_date,capital_daily_brl,ganho_daily_pct,capital_real_daily_brl,ganho_real_daily_pct,capital_weekly_brl,ganho_weekly_pct,capital_real_weekly_brl,ganho_real_weekly_pct,capital_monthly_brl,ganho_monthly_pct,capital_real_monthly_brl,ganho_real_monthly_pct,capital_mkv_daily_brl,ganho_mkv_daily_pct,capital_mkv_weekly_brl,ganho_mkv_weekly_pct,capital_mkv_monthly_brl,ganho_mkv_monthly_pct,capital_selic_brl,ganho_selic_acum_pct
2025-10-01,102614.64475644055,2.614644756440554,123079.75897001218,23.079758970012175,102553.2553780733,2.5532553780732936,132513.16497671467,32.513164976714684,102158.53919665008,2.1585391966500778,122159.57758390956,22.159577583909563,122244.58186485893,22.244581864858937,119481.91335702444,19.48191335702445,123469.64097618591,23.469640976185914,110989.6586755428,10.989658675542803
2025-10-02,102661.27323829642,2.6612732382964133,122214.8923143894,22.214892314389402,102595.36230675563,2.595362306755633,131757.4041588375,31.7574041588375,102204.96042241818,2.2049604224181785,121301.17693215798,21.301176932157983,121756.56405404274,21.756564054042737,118930.35055552905,18.930350555529053,122976.73255462435,22.976732554624355,111051.23182107267,11.05123182107266
2025-10-03,102686.66560270227,2.686665602702276,122096.89622150315,22.096896221503147,102616.44982080189,2.6164498208018916,131591.81857390905,31.59181857390905,102228.16776916766,2.228167769167655,121229.40492989589,21.22940492989589,121819.41501550832,21.819415015508326,118895.4048069971,18.895404806997096,123006.06787779709,23.006067877797086,111112.8391252106,11.112839125210595
2025-10-06,102701.14370848228,2.70114370848229,121576.64675462077,21.576646754620764,102625.34857789567,2.6253485778956698,131388.3226915113,31.388322691511306,102238.27806239839,2.23827806239838,120982.15085226274,20.982150852262738,122181.99957702182,22.181999577021827,119513.48126706094,19.51348126706094,123574.57855519117,23.57457855519116,111174.48060690658,11.174480606906577
2025-10-07,102702.61294169545,2.702612941695448,119950.15831614978,19.95015831614979,102626.8167267906,2.626816726790593,129630.5707423302,29.6305707423302,102236.02653734549,2.2360265373454924,119297.3244097423,19.297324409742302,120362.69823487462,20.36269823487462,117733.9144108418,17.7339144108418,121707.24008870733,21.707240088707323,111236.15628512113,11.236156285121135
2025-10-08,102700.96518460845,2.7009651846084504,121050.92732678393,21.05092732678393,102630.488473858,2.630488473858006,130391.59378074127,30.391593780741278,102238.82225509168,2.238822255091688,119948.43978160998,19.948439781609984,120878.74313727951,20.87874313727951,118275.51062787276,18.27551062787276,122873.06858290294,22.873068582902945,111297.86617882526,11.297866178825267
2025-10-09,102692.49278711398,2.692492787113987,120787.29937447624,20.78729937447623,102626.18440411036,2.6261844041103544,130233.7191357704,30.2337191357704,102232.87912901593,2.23287912901593,120094.1402706394,20.094140270639404,120739.91148121285,20.739911481212857,118111.09528516512,18.111095285165124,122982.3326034166,22.9823326034166,111359.61030700055,11.359610307000544
2025-10-10,102674.00714949952,2.6740071494995243,120050.05787601952,20.050057876019522,102612.98106655145,2.6129810665514563,129101.23566795213,29.101235667952132,102217.07794780434,2.2170779478043467,118737.94513393534,18.73794513393534,119876.52226531414,19.876522265314133,117730.91652447185,17.73091652447185,122096.70232468632,22.096702324686323,111421.38868863902,11.421388688639023
2025-10-13,102661.30308076405,2.6613030807640436,121008.38659589204,21.008386595892038,102603.87688030752,2.6038768803075207,130156.0062218706,30.1560062218706,102206.61750946453,2.206617509464537,119807.77617207765,19.807776172077652,121143.70445608365,21.143704456083647,118839.40672143358,18.839406721433583,123268.71915096151,23.268719150961516,111483.20134274333,11.483201342743321
2025-10-14,102638.70168697317,2.638701686973177,121845.0207352075,21.845020735207488,102581.28812917879,2.5812881291787937,131055.88565424267,31.055885654242665,102187.91001613626,2.187910016136252,120119.93194499829,20.11993194499828,121593.53719418724,21.593537194187242,119280.68310438827,19.280683104388263,123934.95418674636,23.93495418674636,111545.0482883266,11.545048288326587
2025-10-15,102637.00730401053,2.63700730401053,122317.83931604614,22.31783931604614,102579.5946940122,2.5795946940121883,131564.4469191322,31.564446919132205,102191.85364390959,2.1918536439095915,120466.54769667218,20.466547696672176,122895.72882114277,22.895728821142768,120574.9387650889,20.57493876508889,125539.81395249256,25.539813952492562,111606.92954441253,11.606929544412537
2025-10-16,102630.12275223048,2.6301227522304904,122642.2331436701,22.64223314367011,102562.6908827649,2.5626908827649064,132075.21512859652,32.075215128596525,102180.78092287006,2.1807809228700625,120554.18798712207,20.554187987122074,122831.74793504967,22.831747935049673,120274.59438297166,20.274594382971657,125428.58236929639,25.428582369296393,111668.8451300354,11.668845130035411
2025-10-17,102607.05095752564,2.6070509575256473,123779.81650681714,23.77981650681713,102539.63424710117,2.5396342471011746,133300.29529521702,33.30029529521701,102164.34185467455,2.1643418546745563,121576.50161614743,21.576501616147436,123055.86821603804,23.055868216038043,120536.25007187281,20.536250071872807,125659.68920285134,25.659689202851332,111730.79506424004,11.730795064240041
2025-10-20,102604.41443316553,2.604414433165525,124904.66660060482,24.90466660060482,102536.9994550372,2.5369994550372033,134511.66281777667,34.51166281777667,102171.37951257586,2.171379512575866,122872.41215630682,22.872412156306822,124961.3726472236,24.9613726472236,122270.72636827479,22.270726368274786,127582.50952589035,27.58250952589034,111792.77936608178,11.792779366081785
